Soil	Collection_date		Day	Time	gps_n	gps+w	Altitude	5 day rainfall															
1295	2017-06-07	2017-01-01	157	not recorded	35.60978	-83.44764	1600	not recorded	not recorded	GSNP	GSNP46												
1296	2017-06-07	2017-01-01	157	not recorded	35.60978	-83.44764	1600	not recorded	not recorded	GSNP	GSNP47												
1297	2017-06-07	2017-01-01	157	not recorded	35.61116	-83.44381	1706	not recorded	not recorded	GSNP	GSNP50												
1298	2017-06-07	2017-01-01	157	not recorded	35.61116	-83.44381	1706	not recorded	not recorded	GSNP	GSNP51												
1299	2017-06-07	2017-01-01	157	not recorded	35.61116	-83.44381	1706	not recorded	not recorded	GSNP	GSNP52												
1300	2017-06-07	2017-01-01	157	not recorded	35.61116	-83.44381	1706	not recorded	not recorded	GSNP	GSNP53												
1301	2017-05-18	2017-01-01	137	11:50	30.15242	94.10023	11	"sunny, warm, humid"	water logged	VCTX	VCTX50												
1302	2017-06-05	2017-01-01	155	14:25	37.84603097	-79.077459	685	rainy	wet	CBTF	CBTF4												
1303	2017-06-05	2017-01-01	155	15:04	37.84912901	-79.07900403	584	rainy	wet	CBTF	CBTF8												
1304	2017-07-10	2017-01-01	190	10:50	37.37287	-80.51872	1201	sunny 	average	MLBS	C1												
1305	2017-07-10	2017-01-01	190	10:56	37.37287	-80.51871	1210	sunny 	average	MLBS	C2												
1306	2017-07-14	2017-01-01	194	12:00	43.7417	-71.5308	177	overcast	average	MISL	MISL2												
1307	2017-07-14	2017-01-01	194	12:00	43.7426	-71.5328	172	overcast	average	MISL	MISL4												
1308	2017-07-13	2017-01-01	193	14:30	43.4423	-71.8235	243	rainy	average	NHPA	NHPA24												
1309	2017-07-13	2017-01-01	193	14:30	43.4318	-71.8363	257	rainy	average	NHPA	NHPA28												
1310	2017-07-08	2017-01-01	188	11:30	43.6948	-71.5057	233	"rainy, thunderstorms, wet"	wet	CHNH	CHNH5												
1311	2017-08-16	2017-01-01	227	8:48	37.47339	83.15068	261	sunny	average	KYRF	KYRF1												
1312	2017-08-16	2017-01-01	227	8:54	37.47336	83.15075	332	sunny	average	KYRF	KYRF2												
1313	2017-08-16	2017-01-01	227	9:03	37.47345	83.1516	338	sunny	average	KYRF	KYRF4												
1314	2017-08-16	2017-01-01	227	11:02	37.47327	83.15145	328	sunny	average	KYRF	KYRF30												
1315	2017-10-03	2017-01-01	275	14:06	37.37283	80.51881	1208	sunny	dry	MLBS	A1												
1316	2017-10-10	2017-01-01	282	13:42	37.37443	80.52026	1187	overcast warm humid	average	MLBS	A2												
1317	2017-10-24	2017-01-01	296	11:50	37.35364	80.53616	1249	"sunny, wet"	wet	MLBS	B1												
1318	2017-10-24	2017-01-01	296	11:55	37.35363	80.53612	1251	"sunny, wet"	wet	MLBS	B2												
1319	2017-10-24	2017-01-01	296	13:18	37.37286	80.51872	1202	"sunny, wet"	wet	MLBS	C1												
1320	2017-10-24	2017-01-01	296	13:27	37.37284	80.51868	1202	"sunny, wet"	wet	MLBS	C2												
1321	2017-10-31	2017-01-01	303	12:24	37.37743	80.52202	1185	sunny	wet	MLBS	D1												
1322	2017-10-31	2017-01-01	303	12:36	37.37735	80.52205	1178	sunny	wet	MLBS	D2												
1323	2017-10-03	2017-01-01	275	14:55	37.37443	80.52028	1179	sunny	dry	MLBS	A3												
1324	2017-10-03	2017-01-01	275	14:58	37.3745	80.52038	1175	sunny	dry	MLBS	A3												
1325	2017-10-03	2017-01-01	275	15:02	37.37451	80.52036	1185	sunny	dry	MLBS	A3												
1326	2017-10-03	2017-01-01	275	15:05	37.37441	80.52031	1181	sunny	dry	MLBS	A3												
1327	2017-10-10	2017-01-01	282	13:50	37.37448	80.52034	1184	overcast warm humid	average	MLBS	A3												
1328	2017-10-03	2017-01-01	275	14:36	37.37453	80.52027	1181	sunny	dry	MLBS	A4												
1329	2017-10-03	2017-01-01	275	14:39	37.37458	80.52018	1183	sunny	dry	MLBS	A4												
1330	2017-10-03	2017-01-01	275	14:42	37.37449	80.5202	1186	sunny	average	MLBS	A4												
1331	2017-10-03	2017-01-01	275	14:45	37.37453	80.5202	1179	sunny	average	MLBS	A4												
1332	2017-10-03	2017-01-01	275	14:50	37.3746	80.52021	1174	sunny	average	MLBS	A4												
1333	2017-10-03	2017-01-01	275	14:15	37.37438	80.52045	1185	sunny	dry	MLBS	A5												
1334	2017-10-03	2017-01-01	275	14:18	37.37434	80.52042	1185	sunny	dry	MLBS	A5												
1335	2017-10-03	2017-01-01	275	14:21	37.37437	80.52044	1186	sunny	dry	MLBS	A5												
1336	2017-10-03	2017-01-01	275	14:26	37.37432	80.52058	1179	sunny	dry	MLBS	A5												
1337	2017-10-03	2017-01-01	275	14:30	37.37434	80.52045	1177	sunny	dry	MLBS	A5												
1338	2017-10-03	2017-01-01	275	15:15	37.37424	80.52057	1188	sunny	dry	MLBS	A6												
1339	2017-10-03	2017-01-01	275	15:18	37.37425	80.52055	1185	sunny	average	MLBS	A6												
1340	2017-10-03	2017-01-01	275	15:21	37.37415	80.52043	1186	sunny	dry	MLBS	A6												
1341	2017-10-03	2017-01-01	275	15:25	37.3742	80.52057	1175	sunny	average	MLBS	A6												
1342	2017-10-03	2017-01-01	275	15:28	37.37418	80.52055	1185	sunny	average	MLBS	A6												
1343	2017-10-10	2017-01-01	282	13:28	37.37426	80.52094	1195	overcast warm humid	average	MLBS	M1												
1344	2017-10-10	2017-01-01	282	13:31	37.37435	80.52094	1191	overcast warm humid	average	MLBS	M1												
1345	2017-10-10	2017-01-01	282	13:34	37.3742	80.52094	1191	overcast warm humid	average	MLBS	M1												
1346	2017-10-10	2017-01-01	282	13:37	37.37422	80.52088	1192	overcast warm humid	average	MLBS	M1												
1347	2017-10-10	2017-01-01	282	13:40	37.37429	80.52092	1185	overcast warm humid	wet	MLBS	M1												
1348	2017-10-10	2017-01-01	282	13:56	37.37392	80.52052	1179	overcast warm humid	wet	MLBS	M2												
1349	2017-10-10	2017-01-01	282	13:58	37.3739	80.52051	1182	overcast warm humid	average	MLBS	M2												
1350	2017-10-10	2017-01-01	282	14:01	37.37387	80.52056	1193	overcast warm humid	average	MLBS	M2												
1351	2017-10-10	2017-01-01	282	14:04	37.37387	80.52052	1197	overcast warm humid	average	MLBS	M2												
1352	2017-10-10	2017-01-01	282	14:07	37.37388	80.52052	1182	overcast warm humid	average	MLBS	M2												
1353	2017-10-10	2017-01-01	282	14:14	37.37379	80.52033	1182	overcast warm humid	average	MLBS	M3												
1354	2017-10-10	2017-01-01	282	14:17	37.37391	80.52026	1186	overcast warm humid	wet	MLBS	M3												
1355	2017-10-10	2017-01-01	282	14:19	37.37385	80.52034	1184	overcast warm humid	average	MLBS	M3												
1356	2017-10-10	2017-01-01	282	14:22	37.37382	80.52037	1182	overcast warm humid	average	MLBS	M3												
1357	2017-10-10	2017-01-01	282	14:25	37.37387	80.52036	1184	overcast warm humid	average	MLBS	M3												
1358	2017-10-10	2017-01-01	282	14:30	37.37376	80.52019	1186	overcast warm humid	wet	MLBS	M4												
1359	2017-10-10	2017-01-01	282	14:33	37.37391	80.52006	1187	overcast warm humid	average	MLBS	M4												
1360	2017-10-10	2017-01-01	282	14:36	37.37383	80.51991	1183	overcast warm humid	wet	MLBS	M4												
1361	2017-10-10	2017-01-01	282	14:39	37.37376	80.52001	1179	overcast warm humid	average	MLBS	M4												
1362	2017-10-10	2017-01-01	282	14:41	37.37384	80.5201	1178	overcast warm humid	average	MLBS	M4												
1363	2017-10-24	2017-01-01	296	12:44	37.37377	80.51968	1194	"sunny, wet"	wet	MLBS	M5												
1364	2017-10-24	2017-01-01	296	12:47	37.37382	80.51965	1198	"sunny, wet"	wet	MLBS	M5												
1365	2017-10-24	2017-01-01	296	12:49	37.37385	80.51973	1195	"sunny, wet"	wet	MLBS	M5												
1366	2017-10-24	2017-01-01	296	12:52	37.37373	80.51965	1201	"sunny, wet"	wet	MLBS	M5												
1367	2017-10-24	2017-01-01	296	12:54	37.37373	80.51974	1204	"sunny, wet"	wet	MLBS	M5												
1368	2017-10-24	2017-01-01	296	12:59	37.37363	80.51937	1193	"sunny, wet"	wet	MLBS	M6												
1369	2017-10-24	2017-01-01	296	13:02	37.37358	80.51951	1198	"sunny, wet"	wet	MLBS	M6												
1370	2017-10-24	2017-01-01	296	13:04	37.37354	80.51945	1194	"sunny, wet"	wet	MLBS	M6												
1371	2017-10-24	2017-01-01	296	13:07	37.37356	80.51952	1194	"sunny, wet"	wet	MLBS	M6												
1372	2017-10-24	2017-01-01	296	13:10	37.37361	80.51949	1200	"sunny, wet"	wet	MLBS	M6												
1373	2017-10-24	2017-01-01	296	13:52	37.373	80.51858	1194	"sunny, wet"	wet	MLBS	M7												
1374	2017-10-24	2017-01-01	296	13:54	37.37299	80.5186	1193	"sunny, wet"	wet	MLBS	M7												
1375	2017-10-24	2017-01-01	296	13:58	37.37302	80.51865	1195	"sunny, wet"	wet	MLBS	M7												
1376	2017-10-24	2017-01-01	296	14:00	37.37294	80.51855	1195	"sunny, wet"	wet	MLBS	M7												
1377	2017-10-24	2017-01-01	296	13:56	37.37296	80.51865	1195	"sunny, wet"	wet	MLBS	M7												
1378	2017-10-24	2017-01-01	296	13:36	37.37258	80.51865	1195	"sunny, wet"	wet	MLBS	M8												
1379	2017-10-24	2017-01-01	296	13:39	37.37267	80.51859	1204	"sunny, wet"	wet	MLBS	M8												
1380	2017-10-24	2017-01-01	296	13:41	37.37269	80.51862	1200	"sunny, wet"	wet	MLBS	M8												
1381	2017-10-24	2017-01-01	296	13:44	37.3726	80.51868	1199	"sunny, wet"	wet	MLBS	M8												
1382	2017-10-24	2017-01-01	296	13:46	37.37263	80.51864	1198	"sunny, wet"	wet	MLBS	M8												
1383	2017-10-24	2017-01-01	296	13:30	37.37283	80.51871	1194	"sunny, wet"	wet	MLBS	C3												
1384	2017-10-24	2017-01-01	296	13:21	37.37289	80.51868	1205	"sunny, wet"	wet	MLBS	C4												
1385	2017-10-24	2017-01-01	296	13:33	37.37286	80.51864	1201	"sunny, wet"	wet	MLBS	C5												
1432	2017-10-17	2017-01-01	289	15:26	37.84388	79.07501	817	sunny	wet	CBTF	CBTF11												
1433	2017-10-17	2017-01-01	289	15:36	37.84406	79.07716	800	sunny	wet	CBTF	CBTF12												
1434	2017-10-17	2017-01-01	289	15:46	37.84409	79.07681	783	sunny	wet	CBTF	CBTF13												
1435	2017-10-17	2017-01-01	289	15:55	37.84457	79.07703	765	sunny	average	CBTF	CBTF14												
1436	2017-10-17	2017-01-01	289	16:00	37.84531	79.07747	748	sunny	average	CBTF	CBTF15												
1437	2017-10-17	2017-01-01	289	16:05	37.84575	79.07763	730	sunny	average	CBTF	CBTF16												
1438	2017-10-17	2017-01-01	289	16:15	37.84607	79.07748	713	sunny	wet	CBTF	CBTF17												
1439	2017-10-17	2017-01-01	289	16:22	37.84698	79.07852	695	sunny	wet	CBTF	CBTF18												
1440	2017-10-17	2017-01-01	289	16:29	37.84696	79.07812	680	sunny	wet	CBTF	CBTF19												
1441	2017-10-17	2017-01-01	289	16:37	37.84721	79.07772	663	sunny	average	CBTF	CBTF20												
1442	2017-10-17	2017-01-01	289	16:42	37.84793	79.07767	645	sunny	wet	CBTF	CBTF21												
1443	2017-10-17	2017-01-01	289	16:51	37.84808	79.07761	628	sunny	wet	CBTF	CBTF22												
1444	2017-10-17	2017-01-01	289	16:59	37.84847	79.07795	613	sunny	average	CBTF	CBTF23												
1445	2017-10-17	2017-01-01	289	17:04	37.84875	79.07862	596	sunny	average	CBTF	CBTF24												
1446	2017-10-17	2017-01-01	289	17:11	37.84898	79.07938	581	sunny	average	CBTF	CBTF25												
1447	2017-10-17	2017-01-01	289	17:26	37.84921	79.0776	565	sunny	wet	CBTF	CBTF26												
1448	2017-10-17	2017-01-01	289	17:36	37.84945	79.07787	547	sunny	wet	CBTF	CBTF27												
1449	2017-10-17	2017-01-01	289	17:42	37.85033	79.07861	530	sunny	average	CBTF	CBTF28												
1450	2017-10-17	2017-01-01	289	17:48	37.85048	79.07867	513	sunny	average	CBTF	CBTF29												
1451	2017-10-17	2017-01-01	289	17:54	37.85131	79.07912	496	sunny	wet	CBTF	CBTF30												
1455	2018-02-18	2018-01-01	48	8:40	30.242175	-94.152855	30	overcast	wet	VCTX	VCTX51												
1456	2018-04-14	2018-01-01	103	3:10	30.694034	-94.698072	63	"sunny, cool"	Average	BTTX	BTTX27												
1457	2018-04-14	2018-01-01	103	2:45	30.690527	-94.697542	63	"sunny, cool"	Average	BTTX	BTTX24												
1458	2018-06-01	2018-01-01	151	10:15	37.37734	-80.52206	1185	overcast	wet	MLBS	D1												
1459	2018-06-01	2018-01-01	151	10:25	37.37741	-80.52206	1191	overcast	wet	MLBS	D2												
1460	2018-06-01	2018-01-01	151	14:35	37.35368	-80.53615	1247	sunny	average	MLBS	B1												
1461	2018-06-01	2018-01-01	151	14:32	37.735369	-80.53625	1245	sunny	average	MLBS	B2												
1462	2018-06-06	2018-01-01	156	19:00	37.37248	-80.51843	1226	"sunny, warm"	average	MLBS	C3												
1463	2018-06-06	2018-01-01	156	19:00	37.37292	-80.51868	1212	"sunny, warm"	average	MLBS	C8												
1464	2018-06-06	2018-01-01	156	19:00	37.37289	-80.51869	1214	"sunny, warm"	average	MLBS	C10												
1465	2018-06-06	2018-01-01	156	19:00	37.37287	-80.5186	1216	"sunny, warm"	average	MLBS	C11												
1466	2018-06-06	2018-01-01	156	19:00	37.37288	-80.51864	1216	"sunny, warm"	average	MLBS	C12												
1467	2018-06-18	2018-01-01	168	9:42	not recorded	not recorded	not recorded	"sunny, warm"	average	MLBS	A1												
1468	2018-06-18	2018-01-01	168	9:47	not recorded	not recorded	not recorded	"sunny, warm"	average	MLBS	A2												
1469	2018-06-18	2018-01-01	168	11:30	37.35355	-80.53613	1250	"sunny, warm"	dry	MLBS	B1												
1470	2018-06-18	2018-01-01	168	11:30	37.35357	-80.53622	1248	"sunny, warm"	dry	MLBS	B2												
1471	2018-06-18	2018-01-01	168	9:58	not recorded	not recorded	not recorded	"sunny, warm"	dry	MLBS	C1												
1472	2018-06-18	2018-01-01	168	10:02	not recorded	not recorded	not recorded	"sunny, warm"	dry	MLBS	C2												
1473	2018-06-18	2018-01-01	168	9:21	not recorded	not recorded	not recorded	"sunny, warm"	average	MLBS	D1												
1474	2018-06-18	2018-01-01	168	9:25	not recorded	not recorded	not recorded	"sunny, warm"	average	MLBS	D2												
1475	2018-06-18	2018-01-01	168	17:30	37.37287	-80.51879	1190	"sunny, warm"	dry	MLBS	C2-NW												
1476	2018-06-18	2018-01-01	168	18:30	37.37288	-80.5188	1193	"sunny, warm"	dry	MLBS	C2-SE												
1477	2018-06-18	2018-01-01	168	13:30	37.37436	-80.52051	1178	"sunny, warm"	dry	MLBS	A1-NW												
1478	2018-06-18	2018-01-01	168	14:30	37.37439	-80.52047	1178	"sunny, warm"	dry	MLBS	A1-SE												
1479	2018-06-18	2018-01-01	168	15:30	37.37451	-80.52026	1175	"sunny, warm"	dry	MLBS	A2-NW												
1480	2018-06-18	2018-01-01	168	16:30	37.37447	-80.52032	1175	"sunny, warm"	dry	MLBS	A2-SE												
1481	2018-07-05	2018-01-01	185	10:30	37.37436	-80.52051	1178	"sunny, warm"	average	MLBS	A1												
1482	2018-07-05	2018-01-01	185	10:30	37.37439	-80.52047	1178	"sunny, warm"	average	MLBS	A2												
1483	2018-10-06	2018-01-01	278	12:51	not recorded	not recorded	not recorded	"sunny, warm"	wet	MLBS	A1												
1484	2018-10-06	2018-01-01	278	12:55	not recorded	not recorded	not recorded	"sunny, warm"	wet	MLBS	A2												
1485	2018-10-06	2018-01-01	278	14:12	not recorded	not recorded	not recorded	"sunny, warm"	average	MLBS	B1												
1486	2018-10-06	2018-01-01	278	14:15	not recorded	not recorded	not recorded	"sunny, warm"	average	MLBS	B2												
1487	2018-10-06	2018-01-01	278	13:06	not recorded	not recorded	not recorded	"sunny, warm"	average	MLBS	C1												
1488	2018-10-06	2018-01-01	278	13:11	not recorded	not recorded	not recorded	"sunny, warm"	average	MLBS	C2												
1489	2018-10-06	2018-01-01	278	13:26	not recorded	not recorded	not recorded	"sunny, warm"	average	MLBS	D1												
1490	2018-10-06	2018-01-01	278	13:31	not recorded	not recorded	not recorded	"sunny, warm"	average	MLBS	D2												
1491	2019-06-19	2019-01-01	169	17:10	37.37439	80.52061	1105	"thunderstorms, wet"	wet	MLBS	A1												
1492	2019-06-19	2019-01-01	169	17:10	37.37446	80.52033	1171	"thunderstorms, wet"	wet	MLBS	A2												
1493	2019-06-28	2019-01-01	178	14:36	37.37284	80.51864	1209	"sunny, warm"	average	MLBS	C1												
1494	2019-06-28	2019-01-01	178	14:41	37.37281	80.51868	1209	"sunny, warm"	average	MLBS	C2												
1495	2019-06-28	2019-01-01	178	14:59	37.37735	80.52207	1177	"sunny, warm"	average	MLBS	D1												
1496	2019-06-28	2019-01-01	178	15:01	37.37737	80.52214	1177	"sunny, warm"	average	MLBS	D2												
1497	2019-06-29	2019-01-01	179	14:42	37.35364	80.53615	1120	"overcast, warm"	average	MLBS	B1												
1498	2019-06-29	2019-01-01	179	14:42	37.35366	80.53619	1120	"overcast, warm"	average	MLBS	B2												
1499	2019-07-11	2019-01-01	191	15:06	not recorded	not recorded	not recorded	not recorded	not recorded	NHPA	24												
1500	2019-07-17	2019-01-01	197	not recorded	39.78546	-79.17421	975	not recorded	not recorded	PAMD	1												
1501	2019-07-17	2019-01-01	197	not recorded	39.78546	-79.17421	975	not recorded	not recorded	PAMD	2												
1502	2019-07-17	2019-01-01	197	not recorded	39.78708	-79.17172	975	not recorded	not recorded	PAMD	4												
1503	2020-07-29	2020-01-01	210	not recorded	not recorded	not recorded	not recorded	not recorded	dry	MLBS	A1												
1504	2020-07-29	2020-01-01	210	not recorded	not recorded	not recorded	not recorded	not recorded	dry	MLBS	A2												
1505	2020-07-29	2020-01-01	210	not recorded	not recorded	not recorded	not recorded	not recorded	dry	MLBS	B1												
1506	2020-07-29	2020-01-01	210	not recorded	not recorded	not recorded	not recorded	not recorded	dry	MLBS	B2												
1507	2020-07-29	2020-01-01	210	not recorded	not recorded	not recorded	not recorded	not recorded	dry	MLBS	C1												
1508	2020-07-29	2020-01-01	210	not recorded	not recorded	not recorded	not recorded	not recorded	dry	MLBS	C2												
1509	2020-07-29	2020-01-01	210	not recorded	not recorded	not recorded	not recorded	not recorded	dry	MLBS	D1												
1510	2020-07-29	2020-01-01	210	not recorded	not recorded	not recorded	not recorded	not recorded	dry	MLBS	D2												
1511	2022-09-09	2022-01-01	251	12:04	37.37436	80.52039	1177	"clear, warm"	not recorded	MLBS	A1												
1512	2022-09-09	2022-01-01	251	12:45	37.37446	80.52032	1179	"clear, warm"	not recorded	MLBS	A2												
1513	2022-09-09	2022-01-01	251	15:57	not recorded	not recorded	not recorded	"clear, warm"	not recorded	MLBS	B1												
1514	2022-09-09	2022-01-01	251	16:07	37.35360	80.53616	1253	"clear, warm"	not recorded	MLBS	B2												
1515	2022-09-09	2022-01-01	251	14:00	37.37283	80.51868	1204	"clear, warm"	not recorded	MLBS	C1												
1516	2022-09-09	2022-01-01	251	14:00	37.37286	80.51866	1205	"clear, warm"	not recorded	MLBS	C2												
1517	2022-09-09	2022-01-01	251	17:41	37.37739	80.52207	1186	"clear, warm"	not recorded	MLBS	D1												
1518	2022-09-09	2022-01-01	251	17:50	37.37733	80.52209	1186	"clear, warm"	not recorded	MLBS	D2												
1304	2017-07-10	2017-01-01	190									Re-collected b/c poor results on first try											
1305	2017-07-10	2017-01-01	190									Re-collected b/c poor results on first try											
1306	2017-08-03	2017-01-01	214									Moon Island Squam Lake											
1307	2017-08-03	2017-01-01	214									Moon Island Squam Lake											
1308	2017-08-03	2017-01-01	214																				
1309	2017-08-03	2017-01-01	214																				
1310	2017-08-04	2017-01-01	215									"Center Harbor New Hampshire (CHNH), site 5."											
1311	2017-09-06	2017-01-01	248									"Robinson Forest, Kentucky."											
1312	2017-09-06	2017-01-01	248									"Robinson Forest, Kentucky."											
1313	2017-09-06	2017-01-01	248									"Robinson Forest, Kentucky."											
1314	2017-09-06	2017-01-01	248									"Robinson Forest, Kentucky."											
1315	Fall 2017										A1	not applicable											
1316	Fall 2017										A2	not applicable											
1317	Fall 2017										B1	not applicable											
1318	Fall 2017										B2	not applicable											
1319	Fall 2017										C1	not applicable											
1320	Fall 2017										C2	not applicable											
1321	Fall 2017										D1	not applicable											
1322	Fall 2017										D2	not applicable											
1323	Fall 2017										A3	center											
1324	Fall 2017										A3	1m-north											
1325	Fall 2017										A3	1-m-east											
1326	Fall 2017										A3	1m-south											
1327	Fall 2017										A3	1m-west											
1328	Fall 2017										A4	center											
1329	Fall 2017										A4	1m-north											
1330	Fall 2017										A4	1m-east											
1331	Fall 2017										A4	1m-south											
1332	Fall 2017										A4	1m-west											
1333	Fall 2017										A5	center											
1334	Fall 2017										A5	1m-north											
1335	Fall 2017										A5	1m-east											
1336	Fall 2017										A5	1m-south											
1337	Fall 2017										A5	1m-west											
1338	Fall 2017										A6	center											
1339	Fall 2017										A6	1m-north											
1340	Fall 2017										A6	1m-east											
1341	Fall 2017										A6	1m-south											
1342	Fall 2017										A6	1m-west											
1343	Fall 2017										M1	center											
1344	Fall 2017										M1	1m-north											
1345	Fall 2017										M1	1m-east											
1346	Fall 2017										M1	1m-south											
1347	Fall 2017										M1	1m-west											
1348	Fall 2017										M2	center											
1349	Fall 2017										M2	1m-north											
1350	Fall 2017										M2	1m-east											
1351	Fall 2017										M2	1m-south											
1352	Fall 2017										M2	1m-west											
1353	Fall 2017										M3	center											
1354	Fall 2017										M3	1m-north											
1355	Fall 2017										M3	1m-east											
1356	Fall 2017										M3	1m-south											
1357	Fall 2017										M3	1m-west											
1358	Fall 2017										M4	center											
1359	Fall 2017										M4	1m-north											
1360	Fall 2017										M4	1m-east											
1361	Fall 2017										M4	1m-south											
1362	Fall 2017										M4	1m-west											
1363	Fall 2017										M5	center											
1364	Fall 2017										M5	north											
1365	Fall 2017										M5	east											
1366	Fall 2017										M5	south											
1367	Fall 2017										M5	west											
1368	Fall 2017										M6	center											
1369	Fall 2017										M6	north											
1370	Fall 2017										M6	east											
1371	Fall 2017										M6	south											
1372	Fall 2017										M6	west											
1373	Fall 2017										M7	center											
1374	Fall 2017										M7	north											
1375	Fall 2017										M7	east											
1376	Fall 2017										M7	south											
1377	Fall 2017										M7	west											
1378	Fall 2017										M8	center											
1379	Fall 2017										M8	north											
1380	Fall 2017										M8	east											
1381	Fall 2017										M8	south											
1382	Fall 2017										M8	west											
1383	Fall 2017										C3	C3											
1384	Fall 2017										C4	C4											
1385	Fall 2017										C5	C5											
1386	Fall 2017										C6	C6											
1387	Fall 2017										C7	C7											
1388	Fall 2017										C8	C8											
1389	Fall 2017										C9	C9											
1390	Fall 2017										C10	C10											
1391	Fall 2017										C11	C11											
1392	Fall 2017										C12	C12											
1393	Fall 2017										CT1	center											
1394	Fall 2017										CT1	north											
1395	Fall 2017										CT1	south											
1396	Fall 2017										D3	not applicable											
1397	Fall 2017										D4	not applicable											
1398	Fall 2017										D5	not applicable											
1399	Fall 2017										D6	not applicable											
1400	Fall 2017										D7	not applicable											
1401	Fall 2017										D8	not applicable											
1402	Fall 2017										D9	not applicable											
1403	Fall 2017										D10	not applicable											
1404	Fall 2017										D11	not applicable											
1405	Fall 2017										D12	not applicable											
1406	Fall 2017										D13	D13											
1407	Fall 2017										D14	center											
1408	Fall 2017										D14	north											
1409	Fall 2017										D14	east											
1410	Fall 2017										D14	south											
1411	Fall 2017										D14	west											
1412	Fall 2017										D15	center											
1413	Fall 2017										D15	north											
1414	Fall 2017										D15	east											
1415	Fall 2017										D15	south											
1416	Fall 2017										D15	west											
1417	Fall 2017										D16	center											
1418	Fall 2017										D16	north											
1419	Fall 2017										D16	east											
1420	Fall 2017										D16	south											
1421	Fall 2017										D16	west											
1422	Fall 2017										D17	trail											
1423	Fall 2017										D17	center											
1424	Fall 2017										D17	far											
1425	Fall 2017										D18	trail											
1426	Fall 2017										D18	center											
1427	Fall 2017										D18	far											
1428	Fall 2017										ST1	ST1											
1429	Fall 2017										ST3	ST3											
1430	Fall 2017										ST4	ST4											
1431	Fall 2017										SR1	SR1											
1432	Fall 2017										CBTF11												
1433	Fall 2017										CBTF12												
1434	Fall 2017										CBTF13												
1435	Fall 2017										CBTF14												
1436	Fall 2017										CBTF15												
1437	Fall 2017										CBTF16												
1438	Fall 2017										CBTF17												
1439	Fall 2017										CBTF18												
1440	Fall 2017										CBTF19												
1441	Fall 2017										CBTF20												
1442	Fall 2017										CBTF21												
1443	Fall 2017										CBTF22												
1444	Fall 2017										CBTF23												
1445	Fall 2017										CBTF24												
1446	Fall 2017										CBTF25												
1447	Fall 2017										CBTF26												
1448	Fall 2017										CBTF27												
1449	Fall 2017										CBTF28												
1450	Fall 2017										CBTF29												
1451	Fall 2017										CBTF30												
1452	2017-03-15	2017-01-01	73								VCTX8												
1453	2017-03-15	2017-01-01	73								VCTX14												
1454	2017-03-15	2017-01-01	73								VCTX22												
1455	2018-03-06	2018-01-01	64								VCTX51												
1456	2018-04-30	2018-01-01	119								BTTX27												
1457	2018-05-07	2018-01-01	126								BTTX24												
1458	2018-06-01	2018-01-01	151								D1												
1459	2018-06-01	2018-01-01	151								D2												
1460	2018-06-01	2018-01-01	151								B1												
1461	2018-06-01	2018-01-01	151								B2												
1467	2018-06-18	2018-01-01	168								A1												
1468	2018-06-18	2018-01-01	168								A2												
1469	2018-06-18	2018-01-01	168								B1												
1470	2018-06-18	2018-01-01	168								B2												
1471	2018-06-18	2018-01-01	168								C1												
1472	2018-06-18	2018-01-01	168								C2												
1473	2018-06-18	2018-01-01	168								D1												
1474	2018-06-18	2018-01-01	168								D2												
1475	2018-06-18	2018-01-01	168								C2-NW												
1476	2018-06-18	2018-01-01	168								C2-SE												
1477	2018-06-18	2018-01-01	168								A1-NW												
1478	2018-06-18	2018-01-01	168								A1-SE												
1479	2018-06-18	2018-01-01	168								A2-NW												
1480	2018-06-18	2018-01-01	168								A2-SE												
1481	2018-07-05	2018-01-01	185								A1-SE												
1482	2018-07-05	2018-01-01	185								A2-NW												
1483	2018-10-09	2018-01-01	281								A1	Louis Bubrig (while at SEEPAG meeting)											
1484	2018-10-09	2018-01-01	281								A2	Louis Bubrig (while at SEEPAG meeting)											
1485	2018-10-09	2018-01-01	281								B1	Louis Bubrig (while at SEEPAG meeting)											
1486	2018-10-09	2018-01-01	281								B2	Louis Bubrig (while at SEEPAG meeting)											
1487	2018-10-09	2018-01-01	281								C1	Louis Bubrig (while at SEEPAG meeting)											
1488	2018-10-09	2018-01-01	281								C2	Louis Bubrig (while at SEEPAG meeting)											
1489	2018-10-09	2018-01-01	281								D1	Louis Bubrig (while at SEEPAG meeting)											
1490	2018-10-09	2018-01-01	281								D2	Louis Bubrig (while at SEEPAG meeting)											
1491	2019-06-19	2019-01-01	169								A1												
1492	2019-06-19	2019-01-01	169								A2												
1493	2019-06-28	2019-01-01	178								C1												
1494	2019-06-28	2019-01-01	178								C2												
1495	2019-06-28	2019-01-01	178								D1												
1496	2019-06-28	2019-01-01	178								D2												
1497	2019-06-29	2019-01-01	179								B1												
1498	2019-06-29	2019-01-01	179								B2												
1499	2019-07-11	2019-01-01	191								NHPA24												
1500	2019-07-17	2019-01-01	197								PA1	"Pennsylvania, Mt. Davis"											
1501	2019-07-17	2019-01-01	197								PA4	"Pennsylvania, Mt. Davis"											
1502	2019-07-17	2019-01-01	197								PA2	"Pennsylvania, Mt. Davis"											
1503	2020-07-01	2020-01-01	182								A1	"MLBS summer 2020, collected by David McCleod and Eric Nagy"											
